CustomerID,first_order,last_order,orders,units,gross_revenue,country,distinct_products,returns_value,net_revenue,aov,recency_days,tenure_days,first_order_month,in_rfm,R,F,M,segment
14795,2011-06-26 13:04:00,2011-06-26 13:04:00,1,17,131.45,United Kingdom,6,0.0,131.45,131.45,167,0,2011-06,True,2.0,1.0,1.0,Hibernating
14796,2010-12-08 10:40:00,2011-12-08 15:31:00,17,5991,7973.93,United Kingdom,402,182.98,7790.95,469.05,2,365,2010-12,True,5.0,5.0,5.0,Champions
14798,2011-02-02 15:26:00,2011-10-18 10:58:00,3,150,173.74,United Kingdom,11,0.0,173.74,57.91,53,258,2011-02,True,3.0,3.0,1.0,Need Attention
14799,2011-10-19 16:16:00,2011-10-19 16:16:00,1,146,157.7,United Kingdom,13,0.0,157.7,157.7,52,0,2011-10,True,3.0,1.0,1.0,About to Sleep
14800,2010-12-05 11:10:00,2011-10-23 12:46:00,12,3644,4331.79,United Kingdom,246,103.4,4228.39,360.98,48,322,2010-12,True,3.0,5.0,5.0,Loyal Customers
14801,2011-10-09 15:24:00,2011-10-09 15:24:00,1,173,189.34,United Kingdom,56,0.0,189.34,189.34,62,0,2011-10,True,3.0,1.0,1.0,About to Sleep
14803,2011-02-20 13:21:00,2011-06-30 13:58:00,3,370,845.55,United Kingdom,35,0.0,845.55,281.85,163,130,2011-02,True,2.0,3.0,3.0,At Risk
14804,2011-12-01 11:20:00,2011-12-01 11:20:00,1,121,353.27,United Kingdom,12,0.0,353.27,353.27,9,0,2011-12,True,5.0,1.0,2.0,New Customers
14805,2011-01-30 10:43:00,2011-11-24 16:20:00,4,114,546.4,United Kingdom,30,0.0,546.4,136.6,16,298,2011-01,True,4.0,4.0,3.0,Loyal Customers
14806,2011-09-25 15:32:00,2011-09-25 15:32:00,1,330,193.39,United Kingdom,11,0.0,193.39,193.39,76,0,2011-09,True,2.0,1.0,1.0,Hibernating
14808,2011-06-20 12:53:00,2011-10-31 12:21:00,8,2120,2718.6,United Kingdom,176,440.8,2277.8,339.82,40,133,2011-06,True,3.0,5.0,5.0,Loyal Customers
14810,2010-12-05 12:08:00,2011-10-30 11:19:00,11,1015,2085.33,United Kingdom,106,0.0,2085.33,189.58,41,329,2010-12,True,3.0,5.0,5.0,Loyal Customers
14813,2010-12-05 11:54:00,2010-12-05 11:57:00,2,66,152.88,United Kingdom,25,0.0,152.88,76.44,370,0,2010-12,True,1.0,2.0,1.0,Hibernating
14815,2011-10-03 11:36:00,2011-11-03 11:36:00,2,744,778.5,United Kingdom,53,0.0,778.5,389.25,37,31,2011-10,True,3.0,2.0,3.0,About to Sleep
14816,2011-05-26 13:16:00,2011-05-26 13:16:00,1,5,271.85,United Kingdom,4,0.0,271.85,271.85,198,0,2011-05,True,1.0,1.0,2.0,Hibernating
14817,2011-03-07 13:51:00,2011-05-23 13:35:00,2,653,1010.34,United Kingdom,51,0.0,1010.34,505.17,201,77,2011-03,True,1.0,2.0,4.0,Hibernating
14818,2011-03-31 12:28:00,2011-09-27 11:01:00,3,324,657.8,United Kingdom,41,0.0,657.8,219.27,74,180,2011-03,True,2.0,3.0,3.0,At Risk
14819,2011-05-31 13:50:00,2011-10-06 13:41:00,2,109,272.07,United Kingdom,13,0.0,272.07,136.04,65,128,2011-05,True,3.0,2.0,2.0,About to Sleep
14820,2011-06-19 14:56:00,2011-11-18 15:41:00,4,253,507.29,United Kingdom,24,0.0,507.29,126.82,22,152,2011-06,True,4.0,4.0,3.0,Loyal Customers
14821,2010-12-08 08:43:00,2010-12-08 08:43:00,1,20,48.8,United Kingdom,2,0.0,48.8,48.8,367,0,2010-12,True,1.0,1.0,1.0,Hibernating
14823,2011-05-29 12:48:00,2011-06-12 13:12:00,3,88,321.43,United Kingdom,56,0.0,321.43,107.14,181,14,2011-05,True,1.0,3.0,2.0,At Risk
14824,2011-09-09 14:12:00,2011-11-29 14:20:00,4,525,1127.71,United Kingdom,19,0.0,1127.71,281.93,11,81,2011-09,True,5.0,4.0,4.0,Champions
14825,2010-12-06 12:30:00,2011-12-06 11:38:00,12,989,2221.01,United Kingdom,82,0.0,2221.01,185.08,4,365,2010-12,True,5.0,5.0,5.0,Champions
14828,2011-01-07 09:50:00,2011-05-27 10:16:00,3,2172,2139.76,United Kingdom,17,0.0,2139.76,713.25,197,140,2011-01,True,1.0,3.0,5.0,At Risk
14829,2010-12-02 16:12:00,2011-11-10 16:16:00,4,452,697.55,United Kingdom,39,52.9,644.65,174.39,30,343,2010-12,True,4.0,4.0,3.0,Loyal Customers
14830,2011-10-17 14:29:00,2011-10-17 14:29:00,1,163,188.03,United Kingdom,38,0.0,188.03,188.03,54,0,2011-10,True,3.0,1.0,1.0,About to Sleep
14834,2011-04-13 15:00:00,2011-11-22 10:30:00,6,734,1720.3,United Kingdom,43,21.95,1698.35,286.72,18,223,2011-04,True,4.0,5.0,4.0,Loyal Customers
14836,2011-11-09 13:26:00,2011-11-29 16:45:00,3,45,102.45,United Kingdom,5,0.0,102.45,34.15,11,20,2011-11,True,5.0,3.0,1.0,Potential Loyalists
14837,2011-05-22 12:49:00,2011-09-11 10:58:00,4,1436,1649.5,United Kingdom,96,8.3,1641.2,412.38,90,112,2011-05,True,2.0,4.0,4.0,At Risk
14840,2011-03-17 12:00:00,2011-03-17 12:00:00,1,31,62.85,United Kingdom,4,0.0,62.85,62.85,268,0,2011-03,True,1.0,1.0,1.0,Hibernating
14841,2010-12-16 10:28:00,2011-10-17 15:03:00,6,1778,3295.76,United Kingdom,103,0.0,3295.76,549.29,54,305,2010-12,True,3.0,5.0,5.0,Loyal Customers
14842,2011-02-04 15:32:00,2011-10-27 12:37:00,4,1166,2824.69,United Kingdom,128,367.89,2456.8,706.17,44,265,2011-02,True,3.0,4.0,5.0,Loyal Customers
14844,2011-04-12 13:10:00,2011-10-07 10:41:00,4,1833,3189.81,United Kingdom,87,0.0,3189.81,797.45,64,178,2011-04,True,3.0,4.0,5.0,Loyal Customers
14847,2011-07-14 10:52:00,2011-07-14 10:52:00,1,120,309.4,United Kingdom,13,0.0,309.4,309.4,149,0,2011-07,True,2.0,1.0,2.0,Hibernating
14849,2010-12-01 12:22:00,2011-11-18 10:58:00,25,5694,7930.54,United Kingdom,159,26.26,7904.28,317.22,22,352,2010-12,True,4.0,5.0,5.0,Loyal Customers
14850,2011-02-01 11:21:00,2011-02-01 11:21:00,1,293,325.75,United Kingdom,21,47.6,278.15,325.75,312,0,2011-02,True,1.0,1.0,2.0,Hibernating
14851,2011-03-28 14:59:00,2011-11-16 14:20:00,2,325,511.35,United Kingdom,28,0.0,511.35,255.68,24,233,2011-03,True,4.0,2.0,3.0,Potential Loyalists
14852,2011-04-01 13:22:00,2011-10-12 13:20:00,6,1747,2836.69,United Kingdom,96,0.0,2836.69,472.78,59,194,2011-04,True,3.0,5.0,5.0,Loyal Customers
14853,2011-05-12 15:17:00,2011-11-15 16:56:00,2,82,475.8,United Kingdom,8,12.75,463.05,237.9,25,187,2011-05,True,4.0,2.0,2.0,Potential Loyalists
14854,2011-03-10 12:22:00,2011-09-22 17:00:00,7,1820,2740.03,United Kingdom,110,9.94,2730.09,391.43,79,196,2011-03,True,2.0,5.0,5.0,Can't Lose Them
14855,2011-07-28 12:06:00,2011-08-12 14:02:00,2,267,645.65,United Kingdom,13,0.0,645.65,322.82,120,15,2011-07,True,2.0,2.0,3.0,Hibernating
14856,2011-10-14 09:35:00,2011-11-03 14:53:00,3,711,1290.53,United Kingdom,65,0.0,1290.53,430.18,37,20,2011-10,True,3.0,3.0,4.0,Need Attention
14857,2011-07-14 15:03:00,2011-10-11 09:23:00,2,464,1173.12,United Kingdom,58,7.47,1165.65,586.56,60,89,2011-07,True,3.0,2.0,4.0,About to Sleep
14859,2011-05-19 14:42:00,2011-11-27 11:18:00,4,671,1353.74,United Kingdom,47,1.7,1352.04,338.44,13,192,2011-05,True,5.0,4.0,4.0,Champions
14860,2011-11-20 14:17:00,2011-11-20 14:17:00,1,232,170.32,United Kingdom,11,1.7,168.62,170.32,20,0,2011-11,True,4.0,1.0,1.0,Promising
14861,2011-10-18 12:54:00,2011-10-18 12:54:00,1,117,125.79,United Kingdom,6,0.0,125.79,125.79,53,0,2011-10,True,3.0,1.0,1.0,About to Sleep
14862,2011-07-14 11:20:00,2011-11-14 10:01:00,2,772,841.2,United Kingdom,47,0.0,841.2,420.6,26,123,2011-07,True,4.0,2.0,3.0,Potential Loyalists
14863,2011-11-10 15:04:00,2011-11-10 15:04:00,1,132,266.76,United Kingdom,11,0.0,266.76,266.76,30,0,2011-11,True,4.0,1.0,2.0,Promising
14865,2010-12-02 18:23:00,2011-12-02 16:25:00,2,108,52.2,United Kingdom,4,0.0,52.2,26.1,8,365,2010-12,True,5.0,2.0,1.0,Potential Loyalists
14866,2010-12-08 14:58:00,2011-11-29 11:45:00,11,6751,14353.4,United Kingdom,29,192.45,14160.95,1304.85,11,356,2010-12,True,5.0,5.0,5.0,Champions
14867,2011-01-07 16:34:00,2011-06-07 11:39:00,3,328,710.28,United Kingdom,31,8.95,701.33,236.76,186,151,2011-01,True,1.0,3.0,3.0,At Risk
14868,2011-04-20 13:36:00,2011-12-06 14:49:00,8,1405,2953.59,United Kingdom,96,13.95,2939.64,369.2,4,230,2011-04,True,5.0,5.0,5.0,Champions
14869,2011-08-28 16:09:00,2011-12-01 12:36:00,2,549,721.45,United Kingdom,66,3.75,717.7,360.72,9,95,2011-08,True,5.0,2.0,3.0,Potential Loyalists
14870,2011-03-23 10:51:00,2011-03-23 10:51:00,1,119,327.25,United Kingdom,13,0.0,327.25,327.25,262,0,2011-03,True,1.0,1.0,2.0,Hibernating
14871,2010-12-14 12:18:00,2011-12-06 13:42:00,4,179,501.28,United Kingdom,68,0.0,501.28,125.32,4,357,2010-12,True,5.0,4.0,3.0,Champions
14873,2011-05-13 13:52:00,2011-05-13 13:52:00,1,168,519.68,United Kingdom,28,0.0,519.68,519.68,211,0,2011-05,True,1.0,1.0,3.0,Hibernating
14875,2011-03-22 11:53:00,2011-08-24 12:20:00,2,558,1465.32,United Kingdom,46,7.65,1457.67,732.66,108,155,2011-03,True,2.0,2.0,4.0,Hibernating
14878,2010-12-16 12:11:00,2011-11-27 11:15:00,9,799,1476.09,United Kingdom,62,0.0,1476.09,164.01,13,346,2010-12,True,5.0,5.0,4.0,Champions
14880,2011-02-24 12:27:00,2011-09-23 13:42:00,3,365,690.59,United Kingdom,45,0.0,690.59,230.2,78,211,2011-02,True,2.0,3.0,3.0,At Risk
14881,2011-11-20 11:06:00,2011-11-20 11:06:00,1,316,255.4,United Kingdom,17,0.0,255.4,255.4,20,0,2011-11,True,4.0,1.0,2.0,Promising
14882,2011-11-06 10:15:00,2011-11-13 12:47:00,2,158,589.7,United Kingdom,6,0.0,589.7,294.85,27,7,2011-11,True,4.0,2.0,3.0,Potential Loyalists
14883,2011-05-12 09:49:00,2011-11-21 10:23:00,6,790,761.59,United Kingdom,39,4.95,756.64,126.93,19,193,2011-05,True,4.0,5.0,3.0,Loyal Customers
14885,2011-07-31 12:05:00,2011-07-31 12:05:00,1,724,765.32,United Kingdom,15,0.0,765.32,765.32,132,0,2011-07,True,2.0,1.0,3.0,Hibernating
14886,2011-04-01 08:56:00,2011-04-01 08:56:00,1,160,364.8,United Kingdom,18,0.0,364.8,364.8,253,0,2011-04,True,1.0,1.0,2.0,Hibernating
14887,2011-09-21 15:32:00,2011-09-21 15:32:00,1,1100,1862.0,United Kingdom,6,0.0,1862.0,1862.0,80,0,2011-09,True,2.0,1.0,4.0,Hibernating
14888,2011-05-16 14:58:00,2011-05-16 14:58:00,1,184,369.2,United Kingdom,20,0.0,369.2,369.2,208,0,2011-05,True,1.0,1.0,2.0,Hibernating
14889,2011-01-07 15:19:00,2011-01-07 15:19:00,1,90,135.9,United Kingdom,10,0.0,135.9,135.9,337,0,2011-01,True,1.0,1.0,1.0,Hibernating
14890,2011-03-31 11:57:00,2011-03-31 11:57:00,1,51,125.65,United Kingdom,7,0.0,125.65,125.65,254,0,2011-03,True,1.0,1.0,1.0,Hibernating
14891,2011-06-05 10:58:00,2011-07-14 18:08:00,2,505,554.38,United Kingdom,30,0.0,554.38,277.19,149,39,2011-06,True,2.0,2.0,3.0,Hibernating
14893,2011-11-28 10:49:00,2011-11-30 12:31:00,2,799,1237.85,United Kingdom,72,0.0,1237.85,618.92,10,2,2011-11,True,5.0,2.0,4.0,Potential Loyalists
14894,2011-09-15 13:51:00,2011-09-15 13:51:00,1,265,655.75,United Kingdom,23,0.0,655.75,655.75,86,0,2011-09,True,2.0,1.0,3.0,Hibernating
14895,2011-02-22 13:08:00,2011-12-02 09:23:00,20,4851,11138.71,United Kingdom,273,118.45,11020.26,556.94,8,283,2011-02,True,5.0,5.0,5.0,Champions
14896,2010-12-09 12:24:00,2011-05-19 10:20:00,2,279,468.77,United Kingdom,43,0.0,468.77,234.38,205,161,2010-12,True,1.0,2.0,2.0,Hibernating
14897,2011-02-16 08:37:00,2011-12-02 10:32:00,4,468,1366.38,United Kingdom,43,0.0,1366.38,341.6,8,289,2011-02,True,5.0,4.0,4.0,Champions
14898,2010-12-03 15:25:00,2011-11-16 14:54:00,6,1001,1269.31,United Kingdom,86,75.2,1194.11,211.55,24,348,2010-12,True,4.0,5.0,4.0,Loyal Customers
14901,2010-12-02 11:20:00,2011-11-28 17:09:00,9,661,1421.29,United Kingdom,73,6.3,1414.99,157.92,12,361,2010-12,True,5.0,5.0,4.0,Champions
14902,2011-11-14 10:34:00,2011-11-14 10:34:00,1,218,332.66,United Kingdom,20,18.55,314.11,332.66,26,0,2011-11,True,4.0,1.0,2.0,Promising
14903,2011-03-06 11:50:00,2011-11-18 16:07:00,5,1531,2795.33,United Kingdom,227,66.15,2729.18,559.07,22,257,2011-03,True,4.0,4.0,5.0,Loyal Customers
14904,2011-11-14 09:13:00,2011-12-07 12:55:00,2,1985,1025.44,United Kingdom,66,0.0,1025.44,512.72,3,23,2011-11,True,5.0,2.0,4.0,Potential Loyalists
14905,2011-04-20 10:48:00,2011-07-05 12:41:00,2,287,616.15,United Kingdom,14,16.25,599.9,308.08,158,76,2011-04,True,2.0,2.0,3.0,Hibernating
14907,2010-12-07 10:14:00,2011-12-06 14:14:00,7,1691,3501.1,United Kingdom,125,22.25,3478.85,500.16,4,364,2010-12,True,5.0,5.0,5.0,Champions
14908,2011-09-26 12:56:00,2011-09-26 12:56:00,1,132,277.8,United Kingdom,9,0.0,277.8,277.8,75,0,2011-09,True,2.0,1.0,2.0,Hibernating
14910,2011-10-16 11:06:00,2011-12-07 10:06:00,4,238,434.35,United Kingdom,25,44.49,389.86,108.59,3,52,2011-10,True,5.0,4.0,2.0,Champions
14911,2010-12-01 14:05:00,2011-12-08 15:54:00,198,80154,136161.83,EIRE,1785,7393.59,128768.24,687.69,2,372,2010-12,True,5.0,5.0,5.0,Champions
14912,2011-04-07 11:06:00,2011-11-23 09:20:00,2,971,867.85,Italy,21,0.0,867.85,433.92,17,230,2011-04,True,4.0,2.0,3.0,Potential Loyalists
14913,2010-12-15 14:35:00,2011-11-04 08:29:00,4,1743,1227.43,United Kingdom,76,0.0,1227.43,306.86,36,324,2010-12,True,3.0,4.0,4.0,Loyal Customers
14915,2011-03-07 09:39:00,2011-09-09 13:34:00,2,112,307.48,United Kingdom,12,48.65,258.83,153.74,92,186,2011-03,True,2.0,2.0,2.0,Hibernating
14916,2011-01-19 15:30:00,2011-09-30 09:20:00,4,1136,1268.98,United Kingdom,72,4.14,1264.84,317.24,71,254,2011-01,True,3.0,4.0,4.0,Loyal Customers
14918,2011-07-08 12:50:00,2011-08-16 11:50:00,2,675,1610.15,United Kingdom,39,0.0,1610.15,805.08,116,39,2011-07,True,2.0,2.0,4.0,Hibernating
14920,2011-05-11 10:31:00,2011-05-11 10:32:00,2,509,977.77,United Kingdom,57,0.0,977.77,488.88,213,0,2011-05,True,1.0,2.0,4.0,Hibernating
14921,2011-05-22 12:51:00,2011-11-09 13:17:00,2,953,1316.07,United Kingdom,78,0.0,1316.07,658.04,31,171,2011-05,True,4.0,2.0,4.0,Potential Loyalists
14923,2011-10-20 11:51:00,2011-10-20 11:51:00,1,418,749.1,United Kingdom,44,0.0,749.1,749.1,51,0,2011-10,True,3.0,1.0,3.0,About to Sleep
14924,2011-04-08 09:25:00,2011-04-08 09:25:00,1,64,310.05,United Kingdom,10,0.0,310.05,310.05,246,0,2011-04,True,1.0,1.0,2.0,Hibernating
14929,2011-11-07 17:21:00,2011-11-07 17:21:00,1,136,223.88,United Kingdom,11,0.0,223.88,223.88,33,0,2011-11,True,4.0,1.0,1.0,Promising
14930,2011-03-10 14:42:00,2011-08-23 10:31:00,3,1160,2362.96,Channel Islands,116,0.0,2362.96,787.65,109,166,2011-03,True,2.0,3.0,5.0,At Risk
14931,2011-04-13 09:32:00,2011-12-05 10:19:00,4,414,864.68,Channel Islands,28,0.0,864.68,216.17,5,236,2011-04,True,5.0,4.0,3.0,Champions
14932,2010-12-09 11:48:00,2010-12-09 11:48:00,1,79,313.53,Channel Islands,16,0.0,313.53,313.53,366,0,2010-12,True,1.0,1.0,2.0,Hibernating
14934,2011-03-02 11:48:00,2011-09-19 10:10:00,2,1042,1890.94,Channel Islands,68,2.1,1888.84,945.47,82,201,2011-03,True,2.0,2.0,4.0,Hibernating
14935,2011-02-15 14:44:00,2011-02-15 14:44:00,1,935,1784.71,Channel Islands,10,0.0,1784.71,1784.71,298,0,2011-02,True,1.0,1.0,4.0,Hibernating
14936,2011-03-09 11:53:00,2011-11-06 10:30:00,8,4085,8137.02,Channel Islands,210,19.6,8117.42,1017.13,34,242,2011-03,True,3.0,5.0,5.0,Loyal Customers
14937,2011-08-01 14:16:00,2011-10-14 12:29:00,3,484,1621.88,Channel Islands,33,4.25,1617.63,540.63,57,74,2011-08,True,3.0,3.0,4.0,Need Attention
14944,2011-02-16 12:47:00,2011-11-10 09:10:00,12,2815,5900.25,United Kingdom,101,57.3,5842.95,491.69,30,267,2011-02,True,4.0,5.0,5.0,Loyal Customers
14946,2011-11-25 13:33:00,2011-11-25 13:33:00,1,22,100.9,United Kingdom,3,0.0,100.9,100.9,15,0,2011-11,True,4.0,1.0,1.0,Promising
14947,2011-08-01 09:31:00,2011-09-28 15:48:00,2,179,290.82,United Kingdom,14,0.0,290.82,145.41,73,58,2011-08,True,2.0,2.0,2.0,Hibernating
14948,2011-05-04 14:52:00,2011-11-16 17:16:00,6,673,1101.97,United Kingdom,56,35.4,1066.57,183.66,24,196,2011-05,True,4.0,5.0,4.0,Loyal Customers
14950,2011-11-20 13:48:00,2011-11-20 13:48:00,1,136,371.2,United Kingdom,19,9.95,361.25,371.2,20,0,2011-11,True,4.0,1.0,2.0,Promising
14951,2011-09-21 15:15:00,2011-09-21 15:15:00,1,311,311.69,United Kingdom,20,0.0,311.69,311.69,80,0,2011-09,True,2.0,1.0,2.0,Hibernating
14952,2010-12-10 12:48:00,2011-10-11 10:33:00,11,3355,8099.49,United Kingdom,117,186.7,7912.79,736.32,60,305,2010-12,True,3.0,5.0,5.0,Loyal Customers
14953,2011-11-14 14:59:00,2011-11-14 14:59:00,1,224,285.67,United Kingdom,54,0.0,285.67,285.67,26,0,2011-11,True,4.0,1.0,2.0,Promising
14954,2011-11-27 14:30:00,2011-11-27 14:30:00,1,117,294.85,United Kingdom,75,0.0,294.85,294.85,13,0,2011-11,True,5.0,1.0,2.0,New Customers
14957,2011-03-31 17:59:00,2011-03-31 17:59:00,1,34,58.49,United Kingdom,12,0.0,58.49,58.49,254,0,2011-03,True,1.0,1.0,1.0,Hibernating
14958,2011-04-08 11:28:00,2011-07-15 14:20:00,3,128,483.73,United Kingdom,33,0.0,483.73,161.24,148,98,2011-04,True,2.0,3.0,3.0,At Risk
14959,2011-02-16 13:00:00,2011-10-06 18:23:00,4,494,695.42,United Kingdom,37,10.45,684.97,173.86,65,232,2011-02,True,3.0,4.0,3.0,Loyal Customers
14960,2011-06-21 13:38:00,2011-12-01 12:54:00,2,221,221.27,United Kingdom,23,0.0,221.27,110.64,9,163,2011-06,True,5.0,2.0,1.0,Potential Loyalists
14961,2010-12-14 11:38:00,2011-11-29 09:42:00,9,3708,7044.68,United Kingdom,193,38.1,7006.58,782.74,11,350,2010-12,True,5.0,5.0,5.0,Champions
14962,2011-03-14 09:42:00,2011-03-14 09:42:00,1,44,126.7,United Kingdom,5,0.0,126.7,126.7,271,0,2011-03,True,1.0,1.0,1.0,Hibernating
14963,2011-06-09 12:30:00,2011-11-30 12:16:00,5,1159,1472.34,United Kingdom,149,0.0,1472.34,294.47,10,174,2011-06,True,5.0,4.0,4.0,Champions
14964,2011-04-06 14:13:00,2011-04-06 14:13:00,1,143,206.21,United Kingdom,13,0.0,206.21,206.21,248,0,2011-04,True,1.0,1.0,1.0,Hibernating
14965,2011-09-04 13:15:00,2011-09-04 13:20:00,2,363,596.09,United Kingdom,80,0.0,596.09,298.04,97,0,2011-09,True,2.0,2.0,3.0,Hibernating
14966,2011-11-25 12:20:00,2011-11-25 12:20:00,1,179,183.02,United Kingdom,35,0.0,183.02,183.02,15,0,2011-11,True,4.0,1.0,1.0,Promising
14967,2011-10-21 11:06:00,2011-10-21 11:06:00,1,140,463.8,United Kingdom,6,0.0,463.8,463.8,50,0,2011-10,True,3.0,1.0,2.0,About to Sleep
14968,2011-11-09 13:58:00,2011-11-09 13:58:00,1,127,147.59,United Kingdom,37,0.0,147.59,147.59,31,0,2011-11,True,4.0,1.0,1.0,Promising
14970,2011-01-27 12:23:00,2011-10-02 13:44:00,4,250,1592.06,United Kingdom,24,0.0,1592.06,398.02,69,248,2011-01,True,3.0,4.0,4.0,Loyal Customers
14971,2011-10-27 13:33:00,2011-11-04 17:07:00,3,639,1097.98,United Kingdom,144,0.0,1097.98,365.99,36,8,2011-10,True,3.0,3.0,4.0,Need Attention
14972,2011-08-03 14:54:00,2011-08-03 14:54:00,1,28,114.77,United Kingdom,18,0.0,114.77,114.77,129,0,2011-08,True,2.0,1.0,1.0,Hibernating
14973,2011-04-28 12:22:00,2011-08-24 15:51:00,3,369,1314.45,United Kingdom,29,0.0,1314.45,438.15,108,118,2011-04,True,2.0,3.0,4.0,At Risk
14974,2011-11-02 13:01:00,2011-11-02 13:01:00,1,37,89.94,United Kingdom,17,0.0,89.94,89.94,38,0,2011-11,True,3.0,1.0,1.0,About to Sleep
14975,2011-10-13 14:08:00,2011-10-13 14:08:00,1,380,279.94,United Kingdom,11,0.0,279.94,279.94,58,0,2011-10,True,3.0,1.0,2.0,About to Sleep
14976,2011-01-17 11:09:00,2011-10-13 16:33:00,6,232,774.86,United Kingdom,45,25.0,749.86,129.14,58,269,2011-01,True,3.0,5.0,3.0,Loyal Customers
14978,2011-01-13 12:03:00,2011-09-28 13:07:00,5,523,1921.37,United Kingdom,136,0.0,1921.37,384.27,73,258,2011-01,True,2.0,4.0,4.0,At Risk
14981,2011-04-07 13:45:00,2011-04-07 13:45:00,1,97,102.12,United Kingdom,8,0.0,102.12,102.12,247,0,2011-04,True,1.0,1.0,1.0,Hibernating
14984,2011-06-12 11:04:00,2011-11-20 14:28:00,2,58,202.37,United Kingdom,37,0.0,202.37,101.18,20,161,2011-06,True,4.0,2.0,1.0,Potential Loyalists
14985,2010-12-16 19:51:00,2011-05-25 14:29:00,2,256,292.01,United Kingdom,78,0.0,292.01,146.0,199,160,2010-12,True,1.0,2.0,2.0,Hibernating
14987,2010-12-09 12:13:00,2011-11-24 09:59:00,2,128,326.4,United Kingdom,2,0.0,326.4,163.2,16,350,2010-12,True,4.0,2.0,2.0,Potential Loyalists
14988,2011-05-12 12:05:00,2011-05-12 12:05:00,1,141,334.54,United Kingdom,40,0.0,334.54,334.54,212,0,2011-05,True,1.0,1.0,2.0,Hibernating
14995,2011-03-04 13:14:00,2011-11-01 11:39:00,2,102,231.98,United Kingdom,53,0.0,231.98,115.99,39,242,2011-03,True,3.0,2.0,1.0,About to Sleep
14997,2011-06-14 16:52:00,2011-10-24 13:28:00,3,1120,546.2,United Kingdom,25,5.22,540.98,182.07,47,132,2011-06,True,3.0,3.0,3.0,Need Attention
14998,2011-04-12 16:28:00,2011-06-22 17:30:00,2,258,414.87,United Kingdom,70,0.0,414.87,207.44,171,71,2011-04,True,2.0,2.0,2.0,Hibernating
15000,2011-10-23 11:42:00,2011-10-23 11:42:00,1,218,490.52,United Kingdom,76,0.0,490.52,490.52,48,0,2011-10,True,3.0,1.0,3.0,About to Sleep
15002,2010-12-07 13:16:00,2011-08-16 10:44:00,4,862,1641.76,United Kingdom,93,0.0,1641.76,410.44,116,252,2010-12,True,2.0,4.0,4.0,At Risk
15004,2011-07-15 14:05:00,2011-07-15 14:05:00,1,622,1220.38,United Kingdom,153,0.0,1220.38,1220.38,148,0,2011-07,True,2.0,1.0,4.0,Hibernating
15005,2010-12-08 14:36:00,2011-11-24 12:25:00,28,4228,6293.67,United Kingdom,359,134.83,6158.84,224.77,16,351,2010-12,True,4.0,5.0,5.0,Loyal Customers
15006,2011-10-19 15:08:00,2011-10-19 15:08:00,1,285,475.43,United Kingdom,120,0.0,475.43,475.43,52,0,2011-10,True,3.0,1.0,3.0,About to Sleep
15007,2011-07-03 16:00:00,2011-07-03 16:00:00,1,69,156.91,United Kingdom,12,0.0,156.91,156.91,160,0,2011-07,True,2.0,1.0,1.0,Hibernating
15009,2011-11-14 17:40:00,2011-11-27 13:35:00,3,639,1259.43,United Kingdom,148,0.0,1259.43,419.81,13,13,2011-11,True,5.0,3.0,4.0,Potential Loyalists
15010,2011-11-04 12:42:00,2011-11-04 12:42:00,1,184,308.94,United Kingdom,20,0.0,308.94,308.94,36,0,2011-11,True,3.0,1.0,2.0,About to Sleep
15012,2010-12-01 12:49:00,2011-10-17 12:22:00,2,225,405.04,United Kingdom,110,0.0,405.04,202.52,54,320,2010-12,True,3.0,2.0,2.0,About to Sleep
15014,2011-06-16 19:40:00,2011-10-27 20:07:00,2,149,257.67,United Kingdom,29,0.0,257.67,128.84,44,133,2011-06,True,3.0,2.0,2.0,About to Sleep
15016,2011-06-20 12:06:00,2011-06-20 12:06:00,1,76,170.04,United Kingdom,20,0.0,170.04,170.04,173,0,2011-06,True,2.0,1.0,1.0,Hibernating
15017,2011-11-06 10:33:00,2011-11-06 10:33:00,1,63,125.58,United Kingdom,20,0.0,125.58,125.58,34,0,2011-11,True,3.0,1.0,1.0,About to Sleep
15018,2010-12-07 10:47:00,2011-11-01 12:47:00,3,189,496.21,United Kingdom,30,39.95,456.26,165.4,39,329,2010-12,True,3.0,3.0,2.0,Need Attention
15019,2011-03-18 12:35:00,2011-03-18 12:35:00,1,150,252.81,United Kingdom,64,0.0,252.81,252.81,267,0,2011-03,True,1.0,1.0,2.0,Hibernating
15021,2010-12-08 12:17:00,2011-12-01 11:53:00,9,819,1871.77,United Kingdom,287,42.54,1829.23,207.97,9,358,2010-12,True,5.0,5.0,4.0,Champions
15022,2011-10-23 15:47:00,2011-11-28 12:35:00,4,527,852.39,United Kingdom,96,0.0,852.39,213.1,12,36,2011-10,True,5.0,4.0,3.0,Champions
15023,2010-12-05 13:49:00,2011-12-06 17:23:00,11,2818,6701.51,United Kingdom,346,39.6,6661.91,609.23,4,366,2010-12,True,5.0,5.0,5.0,Champions
15024,2010-12-07 13:20:00,2011-11-30 12:06:00,10,902,1636.43,United Kingdom,105,0.0,1636.43,163.64,10,358,2010-12,True,5.0,5.0,4.0,Champions
15025,2011-11-06 15:20:00,2011-11-06 15:20:00,1,184,361.96,United Kingdom,66,0.0,361.96,361.96,34,0,2011-11,True,3.0,1.0,2.0,About to Sleep
